id_regra;antecedente;consequente;itens_antecedente;itens_consequente;total_itens;suporte;confianca;lift;leverage;conviction
747;FAIXA_IDADE__IDADE_21_A_29 + CATEGORIA_FILHOS__SEM_FILHOS;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO;2;3;5;0.010000;0.12;1.16;0;1.02
748;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO;FAIXA_IDADE__IDADE_21_A_29 + CATEGORIA_FILHOS__SEM_FILHOS;3;2;5;0.010000;0.09;1.16;0;1.01
749;FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;2;3;5;0.010000;0.05;1.15;0;1.01
750;FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__COM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;2;5;0.010000;0.22;1.15;0;1.04
751;FAIXA_CREDITO__CREDITO_ALTO;FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO;1;4;5;0.010000;0.04;1.15;0;1.01
752;FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_ALTO;4;1;5;0.010000;0.29;1.15;0;1.05
753;POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;2;4;6;0.010000;0.02;1.15;0;1
754;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;2;6;0.010000;0.52;1.15;0;1.13
755;FAIXA_IDADE__IDADE_21_A_29 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;1;5;0.010000;0.78;1.15;0;1.43
756;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_IDADE__IDADE_21_A_29 + CATEGORIA_FILHOS__SEM_FILHOS + POSSE_CARRO__COM_CARRO + SITUACAO_FAMILIAR__SOLTEIRO;1;4;5;0.010000;0.01;1.15;0;1
757;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS;FAIXA_IDADE__IDADE_50_A_59 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;2;5;0.010000;0.1;1.15;0;1.01
758;FAIXA_IDADE__IDADE_50_A_59 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + CATEGORIA_FILHOS__SEM_FILHOS;2;3;5;0.010000;0.11;1.15;0;1.01
759;FAIXA_CREDITO__CREDITO_ALTO;FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;4;5;0.010000;0.04;1.15;0;1
760;FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_ALTO;4;1;5;0.010000;0.29;1.15;0;1.05
761;POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;5;6;0.010000;0.02;1.15;0;1
762;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;POSSE_CARRO__SEM_CARRO;5;1;6;0.010000;0.76;1.15;0;1.36
763;FAIXA_RENDA__RENDA_MEDIA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_CREDITO__CREDITO_ALTO + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;2;3;5;0.010000;0.08;1.15;0;1.01
764;FAIXA_CREDITO__CREDITO_ALTO + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_MEDIA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;3;2;5;0.010000;0.14;1.15;0;1.02
765;FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;2;5;0.010000;0.18;1.15;0;1.03
766;FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_ALTA + FAIXA_IDADE__IDADE_30_A_39 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;2;3;5;0.010000;0.06;1.15;0;1.01
767;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;1;5;0.010000;0.78;1.14;0;1.39
768;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;1;4;5;0.010000;0.01;1.14;0;1
769;FAIXA_CREDITO__CREDITO_BAIXO + POSSE_CARRO__COM_CARRO;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;2;2;4;0.010000;0.14;1.14;0;1.02
770;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;FAIXA_CREDITO__CREDITO_BAIXO + POSSE_CARRO__COM_CARRO;2;2;4;0.010000;0.08;1.14;0;1.01
771;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_60_OU_MAIS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;3;6;0.010000;0.35;1.14;0;1.06
772;POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_60_OU_MAIS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;3;6;0.010000;0.03;1.14;0;1
773;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;4;5;0.010000;0.02;1.14;0;1
774;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_50_A_59 + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;1;5;0.010000;0.5;1.14;0;1.11
775;POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;2;4;6;0.010000;0.04;1.14;0;1
776;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;2;6;0.010000;0.32;1.14;0;1.05
777;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;5;1;6;0.010000;0.77;1.14;0;1.35
778;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;1;5;6;0.010000;0.01;1.14;0;1
779;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;5;6;0.010000;0.02;1.13;0;1
780;FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_40_A_49 + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;5;1;6;0.010000;0.49;1.13;0;1.1
781;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;2;6;0.010000;0.56;1.13;0;1.13
782;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS;2;4;6;0.010000;0.02;1.13;0;1
783;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;POSSE_CARRO__SEM_CARRO;5;1;6;0.010000;0.75;1.13;0;1.3
784;POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_BAIXO + FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;5;6;0.010000;0.02;1.13;0;1
785;FAIXA_RENDA__RENDA_ALTA;FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__UM_FILHO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;3;4;0.010000;0.04;1.13;0;1
786;FAIXA_CREDITO__CREDITO_ALTO + CATEGORIA_FILHOS__UM_FILHO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_ALTA;3;1;4;0.010000;0.29;1.13;0;1.04
787;FAIXA_CREDITO__CREDITO_ALTO + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_RENDA__RENDA_MEDIA + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;2;5;0.010000;0.09;1.13;0;1.01
788;FAIXA_RENDA__RENDA_MEDIA + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_ALTO + POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;2;3;5;0.010000;0.13;1.13;0;1.02
789;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_IDADE__IDADE_30_A_39;3;1;4;0.010000;0.3;1.13;0;1.04
790;FAIXA_IDADE__IDADE_30_A_39;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;1;3;4;0.010000;0.04;1.13;0;1
791;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__COM_CARRO;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;1;4;0.010000;0.49;1.13;0;1.1
792;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_RENDA__RENDA_MUITO_ALTA + POSSE_CARRO__COM_CARRO;1;3;4;0.010000;0.02;1.13;0;1
793;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_60_OU_MAIS + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;3;7;0.010000;0.23;1.13;0;1.03
794;CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_60_OU_MAIS + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;4;7;0.010000;0.05;1.13;0;1.01
795;POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;1;4;5;0.010000;0.02;1.12;0;1
796;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS;POSSE_CARRO__SEM_CARRO;4;1;5;0.010000;0.74;1.12;0;1.27
797;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_MEDIA;POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;2;3;5;0.010000;0.22;1.12;0;1.03
798;POSSE_CARRO__SEM_CARRO + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_RENDA__RENDA_MEDIA;3;2;5;0.010000;0.05;1.12;0;1.01
799;FAIXA_IDADE__IDADE_30_A_39;FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;4;5;0.010000;0.04;1.12;0;1
800;FAIXA_RENDA__RENDA_ALTA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__TRES_OU_MAIS_CREDITOS_ATIVOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_IDADE__IDADE_30_A_39;4;1;5;0.010000;0.3;1.12;0;1.04
801;FAIXA_RENDA__RENDA_MEDIA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO;3;2;5;0.010000;0.12;1.12;0;1.01
802;FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO;FAIXA_RENDA__RENDA_MEDIA + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;2;3;5;0.010000;0.09;1.12;0;1.01
803;POSSE_CARRO__COM_CARRO;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;1;3;4;0.010000;0.03;1.12;0;1
804;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_40_A_49 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;POSSE_CARRO__COM_CARRO;3;1;4;0.010000;0.38;1.12;0;1.06
805;FAIXA_CREDITO__CREDITO_ALTO;FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__UM_FILHO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;1;3;4;0.010000;0.04;1.12;0;1
806;FAIXA_RENDA__RENDA_ALTA + CATEGORIA_FILHOS__UM_FILHO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_ALTO;3;1;4;0.010000;0.28;1.12;0;1.04
807;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_21_A_29 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;2;5;0.010000;0.5;1.11;0;1.09
808;POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_BAIXA + FAIXA_IDADE__IDADE_21_A_29 + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;2;3;5;0.010000;0.02;1.11;0;1
809;FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_21_A_29;2;2;4;0.010000;0.04;1.11;0;1
810;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_21_A_29;FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__SEM_CARRO;2;2;4;0.010000;0.28;1.11;0;1.04
811;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;4;2;6;0.010000;0.32;1.11;0;1.04
812;POSSE_CARRO__SEM_CARRO + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_MEDIO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;2;4;6;0.010000;0.04;1.11;0;1
813;FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;3;6;0.010000;0.11;1.11;0;1.01
814;FAIXA_RENDA__RENDA_MUITO_ALTA + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_IDADE__IDADE_40_A_49 + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;3;6;0.010000;0.1;1.11;0;1.01
815;FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;1;4;0.010000;0.48;1.11;0;1.08
816;FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__DOIS_OU_MAIS_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL;1;3;4;0.010000;0.02;1.11;0;1
817;FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__SEM_CARRO;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS;2;3;5;0.010000;0.06;1.11;0;1.01
818;FAIXA_CREDITO__CREDITO_ALTO + FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS;FAIXA_RENDA__RENDA_ALTA + POSSE_CARRO__SEM_CARRO;3;2;5;0.010000;0.18;1.11;0;1.02
819;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;2;5;0.010000;0.55;1.11;0;1.11
820;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_RENDA__RENDA_MEDIA + FAIXA_IDADE__IDADE_30_A_39 + POSSE_CARRO__COM_CARRO;2;3;5;0.010000;0.02;1.11;0;1
821;FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__COM_CARRO;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;2;2;4;0.010000;0.14;1.11;0;1.01
822;SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ACIMA_25_PCT;FAIXA_RENDA__RENDA_BAIXA + POSSE_CARRO__COM_CARRO;2;2;4;0.010000;0.08;1.11;0;1.01
823;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;1;4;5;0.010000;0.01;1.11;0;1
824;FAIXA_CREDITO__CREDITO_MEDIO + CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__SOLTEIRO + FAIXA_CREDITOS_ATIVOS__SEM_CREDITOS_ATIVOS;FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;4;1;5;0.010000;0.75;1.11;0;1.26
825;FAIXA_CREDITO__CREDITO_MEDIO + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;3;6;0.010000;0.09;1.11;0;1.01
826;FAIXA_IDADE__IDADE_50_A_59 + CATEGORIA_FILHOS__SEM_FILHOS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_CREDITO__CREDITO_MEDIO + POSSE_CARRO__SEM_CARRO + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;3;3;6;0.010000;0.12;1.11;0;1.01
827;FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;FAIXA_IDADE__IDADE_60_OU_MAIS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;1;2;3;0.010000;0.07;1.11;0;1.01
828;FAIXA_IDADE__IDADE_60_OU_MAIS + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;FAIXA_TAXA_REJEICAO__REJEICAO_PREVIA_ATE_25_PCT;2;1;3;0.010000;0.17;1.11;0;1.02
829;FAIXA_RENDA__RENDA_MUITO_ALTA + FAIXA_IDADE__IDADE_40_A_49 + FAIXA_TAXA_REJEICAO__SEM_REJEICAO_PREVIA;CATEGORIA_FILHOS__SEM_FILHOS + SITUACAO_FAMILIAR__CASADO_OU_UNIAO_CIVIL + FAIXA_CREDITOS_ATIVOS__UM_A_DOIS_CREDITOS_ATIVOS;3;3;6;0.010000;0.23;1.11;0;1.03
